,date,au_price,au_open,au_high,au_low,au_change_percent
61,2019-08-29,"1,538.76","1,543.54","1,546.94","1,532.11",-0.31%
62,2019-08-28,"1,543.61","1,528.61","1,544.68","1,525.83",0.98%
63,2019-08-27,"1,528.66","1,547.01","1,549.32","1,525.22",0.11%
64,2019-08-26,"1,526.92","1,497.58","1,530.26","1,493.63",1.96%
65,2019-08-23,"1,497.58","1,502.65","1,504.55","1,492.58",-0.34%
66,2019-08-22,"1,502.66","1,506.25","1,507.53","1,496.69",-0.24%
67,2019-08-21,"1,506.25","1,496.22","1,508.46","1,494.45",0.67%
68,2019-08-20,"1,496.22","1,509.57","1,512.72","1,493.12",-1.14%
69,2019-08-19,"1,513.54","1,526.66","1,528.03","1,503.81",-0.86%
70,2019-08-16,"1,526.68","1,516.96","1,527.21","1,508.22",0.63%
71,2019-08-15,"1,517.10","1,500.76","1,524.06","1,494.32",1.07%
72,2019-08-14,"1,500.97","1,512.18","1,534.94","1,486.27",-0.74%
73,2019-08-13,"1,512.20","1,500.88","1,519.47","1,487.98",0.99%
74,2019-08-12,"1,497.34","1,504.28","1,508.16","1,494.93",-0.46%
75,2019-08-09,"1,504.27","1,501.82","1,509.56","1,490.12",0.16%
76,2019-08-08,"1,501.82","1,476.91","1,510.38","1,475.01",1.69%
77,2019-08-07,"1,476.90","1,474.08","1,477.41","1,456.58",0.19%
78,2019-08-06,"1,474.08","1,439.64","1,474.86","1,438.83",2.30%
79,2019-08-05,"1,440.99","1,438.32","1,448.01","1,430.34",0.19%
80,2019-08-02,"1,438.24","1,412.32","1,449.03","1,400.66",1.83%
81,2019-08-01,"1,412.33","1,430.88","1,434.06","1,410.46",-1.30%
82,2019-07-31,"1,430.88","1,424.61","1,433.19","1,422.40",0.44%
83,2019-07-30,"1,424.58","1,420.23","1,428.20","1,415.09",0.43%
84,2019-07-29,"1,418.52","1,415.09","1,424.86","1,413.70",0.24%
85,2019-07-26,"1,415.17","1,425.38","1,433.82","1,411.22",-0.72%
86,2019-07-25,"1,425.38","1,417.24","1,429.60","1,416.64",0.58%
87,2019-07-24,"1,417.15","1,423.82","1,430.17","1,414.36",-0.47%
88,2019-07-23,"1,423.80","1,425.15","1,429.97","1,422.37",-0.11%
89,2019-07-22,"1,425.38","1,443.05","1,445.32","1,420.35",-1.22%
90,2019-07-19,"1,443.05","1,424.88","1,453.01","1,414.82",1.29%
91,2019-07-18,"1,424.74","1,405.30","1,430.29","1,400.24",1.38%
92,2019-07-17,"1,405.35","1,415.55","1,416.34","1,401.24",-0.72%
93,2019-07-16,"1,415.56","1,416.34","1,418.30","1,407.88",0.00%
94,2019-07-15,"1,415.51","1,404.09","1,416.94","1,403.24",0.81%
95,2019-07-12,"1,404.09","1,422.06","1,427.06","1,401.19",-1.27%
96,2019-07-11,"1,422.11","1,395.38","1,422.59","1,390.02",1.91%
97,2019-07-10,"1,395.39","1,394.40","1,400.04","1,386.26",0.07%
98,2019-07-09,"1,394.44","1,395.76","1,407.66","1,391.82",-0.33%
99,2019-07-08,"1,399.07","1,421.05","1,421.44","1,386.81",-1.55%
100,2019-07-05,"1,421.04","1,418.54","1,424.24","1,410.37",0.18%
101,2019-07-04,"1,418.53","1,431.41","1,437.70","1,412.26",-0.89%
102,2019-07-03,"1,431.32","1,385.62","1,436.20","1,383.98",3.30%
103,2019-07-02,"1,385.63","1,392.06","1,397.08","1,381.91",-1.69%
104,2019-07-01,"1,409.50","1,411.17","1,424.70","1,405.82",-0.12%
105,2019-06-28,"1,411.17","1,410.83","1,412.13","1,398.90",0.02%
106,2019-06-27,"1,410.85","1,418.55","1,420.56","1,402.16",-0.55%
107,2019-06-26,"1,418.69","1,425.37","1,438.99","1,412.11",-0.47%
108,2019-06-25,"1,425.36","1,407.03","1,426.03","1,400.98",1.85%
109,2019-06-24,"1,399.43","1,390.91","1,411.72","1,382.66",0.61%
110,2019-06-21,"1,390.94","1,358.12","1,393.31","1,358.04",2.42%
111,2019-06-20,"1,358.03","1,345.58","1,362.64","1,341.46",0.93%
112,2019-06-19,"1,345.58","1,339.78","1,354.58","1,338.71",0.43%
113,2019-06-18,"1,339.80","1,338.67","1,343.46","1,333.09",-0.13%
114,2019-06-17,"1,341.57","1,344.48","1,358.13","1,338.05",-0.22%
115,2019-06-14,"1,344.57","1,333.66","1,344.67","1,332.47",0.82%
116,2019-06-13,"1,333.64","1,327.84","1,338.38","1,326.11",0.44%
117,2019-06-12,"1,327.84","1,329.38","1,329.92","1,319.95",-0.12%
118,2019-06-11,"1,329.38","1,335.12","1,337.79","1,325.18",-0.84%
119,2019-06-10,"1,340.58","1,333.51","1,348.34","1,330.35",0.53%
120,2019-06-07,"1,333.52","1,331.01","1,339.89","1,327.32",0.19%
121,2019-06-06,"1,330.99","1,325.50","1,344.08","1,325.40",0.42%
122,2019-06-05,"1,325.41","1,325.24","1,329.12","1,320.07",0.01%
123,2019-06-04,"1,325.24","1,309.44","1,328.03","1,308.60",1.51%
124,2019-06-03,"1,305.51","1,290.57","1,307.02","1,290.49",1.16%
125,2019-05-31,"1,290.58","1,279.96","1,290.72","1,275.11",0.83%
126,2019-05-30,"1,279.96","1,279.95","1,285.59","1,279.19",-0.01%
127,2019-05-29,"1,280.03","1,285.85","1,286.66","1,276.24",-0.45%
128,2019-05-28,"1,285.82","1,284.76","1,287.45","1,283.84",0.07%
129,2019-05-27,"1,284.87","1,284.12","1,285.28","1,280.87",0.05%
130,2019-05-24,"1,284.26","1,274.23","1,287.33","1,272.90",0.78%
131,2019-05-23,"1,274.32","1,274.69","1,277.36","1,272.57",-0.03%
132,2019-05-22,"1,274.68","1,277.53","1,277.54","1,269.57",-0.22%
133,2019-05-21,"1,277.51","1,277.80","1,279.01","1,273.74",-0.02%
134,2019-05-20,"1,277.81","1,285.91","1,288.99","1,275.06",-0.64%
135,2019-05-17,"1,285.98","1,296.59","1,298.79","1,284.21",-0.82%
136,2019-05-16,"1,296.55","1,297.14","1,300.93","1,293.13",-0.05%
137,2019-05-15,"1,297.14","1,301.83","1,303.35","1,293.81",-0.36%
138,2019-05-14,"1,301.81","1,287.31","1,301.81","1,282.06",1.23%
139,2019-05-13,"1,285.93","1,283.84","1,289.48","1,283.27",0.17%
140,2019-05-10,"1,283.81","1,281.44","1,288.26","1,279.69",0.18%
141,2019-05-09,"1,281.44","1,284.92","1,291.53","1,279.45",-0.27%
142,2019-05-08,"1,284.91","1,282.97","1,286.15","1,278.29",0.15%
143,2019-05-07,"1,282.98","1,284.30","1,285.22","1,277.11",0.30%
144,2019-05-06,"1,279.15","1,270.86","1,282.61","1,268.49",0.65%
145,2019-05-03,"1,270.86","1,277.17","1,277.49","1,266.35",-0.49%
146,2019-05-02,"1,277.17","1,283.22","1,287.28","1,273.13",-0.47%
147,2019-05-01,"1,283.26","1,280.49","1,286.26","1,279.97",0.22%
148,2019-04-30,"1,280.49","1,285.93","1,286.70","1,278.17",-0.43%
149,2019-04-29,"1,286.01","1,278.66","1,288.77","1,274.45",0.57%
150,2019-04-26,"1,278.71","1,274.78","1,282.63","1,273.43",0.31%
151,2019-04-25,"1,274.79","1,271.54","1,278.57","1,268.85",0.26%
152,2019-04-24,"1,271.53","1,274.83","1,276.56","1,266.43",-0.25%
153,2019-04-23,"1,274.72","1,276.86","1,279.87","1,273.89",-0.08%
154,2019-04-22,"1,275.68","1,274.28","1,277.70","1,271.35",0.11%
155,2019-04-18,"1,274.28","1,276.62","1,279.85","1,273.15",-0.19%
156,2019-04-17,"1,276.68","1,288.44","1,288.45","1,273.04",-0.91%
157,2019-04-16,"1,288.44","1,289.78","1,290.47","1,282.61",-0.17%
158,2019-04-15,"1,290.69","1,292.19","1,295.84","1,290.15",-0.13%
159,2019-04-12,"1,292.33","1,308.17","1,308.43","1,289.71",-1.21%
160,2019-04-11,"1,308.15","1,304.66","1,310.65","1,301.04",0.26%
161,2019-04-10,"1,304.74","1,298.02","1,306.24","1,296.70",0.51%
162,2019-04-09,"1,298.10","1,291.85","1,303.78","1,291.78",0.51%
163,2019-04-08,"1,291.55","1,292.26","1,293.23","1,284.59",-0.05%
164,2019-04-05,"1,292.23","1,291.91","1,294.45","1,281.02",0.02%
165,2019-04-04,"1,291.91","1,291.78","1,294.66","1,288.49",0.00%
166,2019-04-03,"1,291.87","1,287.48","1,292.94","1,285.45",0.34%
167,2019-04-02,"1,287.49","1,291.84","1,297.05","1,286.55",-0.36%
168,2019-04-01,"1,292.18","1,291.64","1,299.84","1,286.80",0.04%
169,2019-03-29,"1,291.64","1,309.39","1,312.39","1,288.64",-1.36%
170,2019-03-28,"1,309.49","1,316.54","1,319.38","1,308.23",-0.53%
171,2019-03-27,"1,316.52","1,321.40","1,322.26","1,312.79",-0.37%
172,2019-03-26,"1,321.39","1,311.72","1,324.57","1,311.09",0.61%
173,2019-03-25,"1,313.44","1,308.70","1,315.02","1,306.91",0.37%
174,2019-03-22,"1,308.65","1,315.54","1,320.42","1,303.41",-0.52%
175,2019-03-21,"1,315.51","1,306.31","1,317.05","1,298.79",0.70%
176,2019-03-20,"1,306.33","1,303.58","1,310.93","1,303.53",0.21%
177,2019-03-19,"1,303.57","1,300.70","1,306.72","1,298.31",0.10%
178,2019-03-18,"1,302.23","1,296.20","1,306.45","1,294.06",0.47%
179,2019-03-15,"1,296.20","1,309.52","1,309.88","1,292.96",-1.01%
180,2019-03-14,"1,309.49","1,302.03","1,311.30","1,301.81",0.57%
181,2019-03-13,"1,302.02","1,292.71","1,302.24","1,292.53",0.72%
182,2019-03-12,"1,292.69","1,297.38","1,299.19","1,290.55",-0.44%
183,2019-03-11,"1,298.38","1,286.10","1,300.80","1,285.30",0.96%
184,2019-03-08,"1,286.06","1,287.22","1,289.09","1,280.93",-0.09%
185,2019-03-07,"1,287.18","1,288.01","1,290.99","1,283.69",-0.06%
186,2019-03-06,"1,288.01","1,287.09","1,289.62","1,281.33",0.06%
187,2019-03-05,"1,287.18","1,295.32","1,297.11","1,282.92",-0.49%
188,2019-03-04,"1,293.52","1,314.33","1,315.24","1,290.24",-1.58%
189,2019-03-01,"1,314.32","1,321.19","1,327.34","1,312.65",-0.52%
190,2019-02-28,"1,321.21","1,329.41","1,329.94","1,317.04",-0.61%
191,2019-02-27,"1,329.33","1,327.60","1,330.25","1,323.59",0.13%
192,2019-02-26,"1,327.61","1,327.82","1,332.62","1,325.24",-0.04%
193,2019-02-25,"1,328.16","1,325.96","1,333.18","1,321.62",0.17%
194,2019-02-22,"1,325.93","1,340.72","1,341.58","1,321.28",-1.10%
195,2019-02-21,"1,340.70","1,339.67","1,346.79","1,336.94",0.08%
196,2019-02-20,"1,339.63","1,326.51","1,341.93","1,322.95",0.99%
197,2019-02-19,"1,326.52","1,321.33","1,327.69","1,320.97",0.39%
198,2019-02-18,"1,321.41","1,312.01","1,322.59","1,311.50",0.72%
199,2019-02-15,"1,312.00","1,307.74","1,314.41","1,302.57",0.33%
200,2019-02-14,"1,307.74","1,310.26","1,318.24","1,305.12",-0.20%
201,2019-02-13,"1,310.35","1,307.76","1,314.81","1,306.58",0.19%
202,2019-02-12,"1,307.84","1,313.76","1,314.93","1,303.79",-0.49%
203,2019-02-11,"1,314.26","1,310.53","1,315.69","1,307.85",0.29%
204,2019-02-08,"1,310.51","1,306.70","1,312.00","1,302.88",0.29%
205,2019-02-07,"1,306.69","1,315.06","1,315.88","1,305.76",-0.64%
206,2019-02-06,"1,315.06","1,311.78","1,316.93","1,310.80",0.25%
207,2019-02-05,"1,311.83","1,317.18","1,317.59","1,308.72",-0.44%
208,2019-02-04,"1,317.65","1,321.12","1,323.58","1,316.19",-0.26%
209,2019-02-01,"1,321.13","1,319.32","1,326.32","1,317.53",0.14%
210,2019-01-31,"1,319.32","1,310.79","1,323.43","1,309.10",0.65%
211,2019-01-30,"1,310.78","1,304.01","1,312.03","1,302.79",0.52%
212,2019-01-29,"1,303.95","1,300.17","1,304.49","1,297.84",0.04%
213,2019-01-28,"1,303.37","1,281.42","1,303.96","1,280.03",1.71%
214,2019-01-25,"1,281.48","1,283.84","1,284.86","1,276.90",-0.18%
215,2019-01-24,"1,283.84","1,284.66","1,286.52","1,278.74",-0.06%
216,2019-01-23,"1,284.66","1,279.78","1,285.55","1,277.52",0.38%
217,2019-01-22,"1,279.78","1,282.67","1,283.61","1,276.88",-0.14%
218,2019-01-21,"1,281.63","1,292.42","1,292.52","1,280.72",-0.83%
219,2019-01-18,"1,292.38","1,293.04","1,295.42","1,288.85",-0.05%
220,2019-01-17,"1,293.05","1,289.68","1,295.03","1,287.99",0.26%
221,2019-01-16,"1,289.69","1,291.60","1,294.76","1,286.91",-0.15%
222,2019-01-15,"1,291.60","1,288.19","1,295.92","1,288.02",0.31%
223,2019-01-14,"1,287.64","1,288.06","1,295.21","1,287.08",-0.03%
224,2019-01-11,"1,288.04","1,293.01","1,297.12","1,286.20",-0.38%
225,2019-01-10,"1,293.01","1,285.20","1,293.98","1,280.20",0.61%
226,2019-01-09,"1,285.21","1,288.94","1,290.27","1,279.44",-0.29%
227,2019-01-08,"1,288.97","1,284.32","1,295.13","1,282.72",0.32%
228,2019-01-07,"1,284.81","1,295.27","1,298.53","1,276.77",-0.81%
229,2019-01-04,"1,295.28","1,285.93","1,295.31","1,284.69",0.73%
230,2019-01-03,"1,285.94","1,282.37","1,290.30","1,278.79",0.26%
231,2019-01-02,"1,282.62","1,283.13","1,283.24","1,282.62",-0.02%
232,2019-01-01,"1,282.82","1,280.08","1,284.18","1,277.09",0.16%
233,2018-12-31,"1,280.75","1,275.22","1,282.17","1,273.98",0.43%
234,2018-12-28,"1,275.22","1,266.89","1,279.04","1,266.09",0.65%
235,2018-12-27,"1,266.98","1,270.33","1,279.14","1,264.34",-0.17%
236,2018-12-26,"1,269.13","1,259.09","1,270.13","1,258.34",1.04%
237,2018-12-24,"1,256.01","1,260.10","1,262.84","1,253.37",-0.33%
238,2018-12-21,"1,260.14","1,243.70","1,266.79","1,242.89",1.35%
239,2018-12-20,"1,243.39","1,249.67","1,258.41","1,241.54",-0.48%
240,2018-12-19,"1,249.38","1,246.01","1,250.36","1,244.44",0.28%
241,2018-12-18,"1,245.91","1,237.25","1,248.18","1,235.47",0.62%
242,2018-12-17,"1,238.21","1,242.41","1,243.11","1,232.48",-0.34%
243,2018-12-14,"1,242.46","1,246.02","1,247.13","1,240.23",-0.27%
244,2018-12-13,"1,245.80","1,243.25","1,247.56","1,241.95",0.23%
245,2018-12-12,"1,242.94","1,244.53","1,249.62","1,240.55",-0.13%
246,2018-12-11,"1,244.59","1,250.43","1,250.62","1,241.20",-0.28%
247,2018-12-10,"1,248.10","1,238.32","1,250.42","1,237.49",0.82%
248,2018-12-07,"1,237.99","1,237.87","1,244.70","1,234.63",0.03%
249,2018-12-06,"1,237.56","1,238.54","1,239.35","1,232.96",-0.08%
250,2018-12-05,"1,238.55","1,231.35","1,242.24","1,230.41",0.61%
251,2018-12-04,"1,231.08","1,223.12","1,234.94","1,221.09",0.75%
252,2018-12-03,"1,221.96","1,223.96","1,225.65","1,216.23",-0.17%
253,2018-11-30,"1,223.99","1,221.42","1,229.35","1,220.49",0.24%
254,2018-11-29,"1,221.11","1,214.64","1,226.32","1,210.73",0.53%
255,2018-11-28,"1,214.69","1,222.65","1,225.60","1,211.74",-0.63%
256,2018-11-27,"1,222.37","1,224.00","1,228.13","1,221.14",-0.07%
257,2018-11-26,"1,223.19","1,227.33","1,229.27","1,220.53",-0.35%
258,2018-11-23,"1,227.45","1,226.69","1,229.80","1,225.30",0.12%
259,2018-11-22,"1,226.02","1,221.55","1,230.15","1,219.23",0.37%
260,2018-11-21,"1,221.55","1,224.37","1,229.17","1,219.67",-0.20%
261,2018-11-20,"1,224.05","1,221.76","1,225.26","1,217.52",0.21%
262,2018-11-19,"1,221.47","1,213.02","1,225.37","1,212.48",0.70%
263,2018-11-16,"1,213.00","1,210.87","1,216.36","1,207.56",0.17%
264,2018-11-15,"1,210.91","1,202.26","1,216.33","1,197.12",0.71%
265,2018-11-14,"1,202.35","1,200.96","1,205.57","1,196.29",0.14%
266,2018-11-13,"1,200.65","1,209.46","1,211.45","1,200.18",-0.74%
267,2018-11-12,"1,209.60","1,223.88","1,223.97","1,206.52",-1.14%
268,2018-11-09,"1,223.54","1,225.99","1,227.05","1,219.63",-0.21%
269,2018-11-08,"1,226.11","1,227.24","1,236.23","1,223.31",-0.06%
270,2018-11-07,"1,226.80","1,231.66","1,236.31","1,223.41",-0.37%
271,2018-11-06,"1,231.30","1,233.36","1,235.46","1,226.88",-0.13%
272,2018-11-05,"1,232.89","1,234.04","1,236.79","1,229.85",-0.03%
273,2018-11-02,"1,233.23","1,215.20","1,237.83","1,214.84",1.54%
274,2018-11-01,"1,214.54","1,223.00","1,223.70","1,211.92",-0.73%
275,2018-10-31,"1,223.44","1,230.17","1,231.45","1,220.22",-0.51%
276,2018-10-30,"1,229.74","1,234.15","1,235.79","1,224.45",-0.31%
277,2018-10-29,"1,233.59","1,232.24","1,243.73","1,229.80",0.11%
278,2018-10-26,"1,232.23","1,234.59","1,239.85","1,228.08",-0.16%
279,2018-10-25,"1,234.22","1,231.06","1,234.27","1,225.74",0.30%
280,2018-10-24,"1,230.48","1,222.32","1,240.00","1,221.71",0.68%
281,2018-10-23,"1,222.17","1,228.61","1,230.18","1,220.30",-0.34%
282,2018-10-22,"1,226.32","1,225.65","1,231.08","1,223.04",0.05%
283,2018-10-19,"1,225.75","1,222.35","1,230.85","1,218.78",0.25%
284,2018-10-18,"1,222.68","1,224.08","1,229.90","1,220.32",-0.14%
285,2018-10-17,"1,224.43","1,227.12","1,232.77","1,223.35",-0.20%
286,2018-10-16,"1,226.93","1,217.45","1,233.65","1,217.40",0.74%
287,2018-10-15,"1,217.93","1,224.17","1,224.45","1,215.61",-0.52%
288,2018-10-12,"1,224.33","1,195.01","1,226.87","1,191.30",2.47%
289,2018-10-11,"1,194.78","1,189.59","1,195.19","1,185.22",0.43%
290,2018-10-10,"1,189.62","1,189.01","1,192.23","1,183.49",0.14%
291,2018-10-09,"1,188.01","1,203.14","1,204.48","1,183.58",-1.23%
292,2018-10-08,"1,202.86","1,199.41","1,206.18","1,197.01",0.27%
293,2018-10-05,"1,199.66","1,197.35","1,207.11","1,195.76",0.19%
294,2018-10-04,"1,197.37","1,203.39","1,208.77","1,196.71",-0.48%
295,2018-10-03,"1,203.10","1,189.20","1,208.65","1,188.57",1.23%
296,2018-10-02,"1,188.46","1,192.55","1,192.95","1,184.94",-0.30%
297,2018-10-01,"1,192.09","1,183.21","1,194.00","1,180.74",0.79%
298,2018-09-28,"1,182.80","1,194.80","1,198.94","1,181.98",-0.98%
299,2018-09-27,"1,194.46","1,201.23","1,202.84","1,190.53",-0.57%
300,2018-09-26,"1,201.31","1,198.84","1,203.71","1,197.21",0.20%
301,2018-09-25,"1,198.86","1,198.56","1,204.48","1,194.23",-0.06%
302,2018-09-24,"1,199.55","1,207.52","1,211.47","1,191.96",-0.66%
303,2018-09-21,"1,207.58","1,204.16","1,209.14","1,201.47",0.30%
304,2018-09-20,"1,203.98","1,197.84","1,206.53","1,197.81",0.47%
305,2018-09-19,"1,198.35","1,202.14","1,204.28","1,196.21",-0.21%
306,2018-09-18,"1,200.93","1,193.18","1,205.20","1,192.97",0.60%
307,2018-09-17,"1,193.71","1,201.76","1,208.98","1,193.13",-0.64%
308,2018-09-14,"1,201.44","1,207.30","1,213.39","1,200.37",-0.39%
309,2018-09-13,"1,206.19","1,198.93","1,209.22","1,192.90",0.66%
310,2018-09-12,"1,198.29","1,195.73","1,200.12","1,187.95",0.20%
311,2018-09-11,"1,195.88","1,195.12","1,198.92","1,191.52",0.00%
312,2018-09-10,"1,195.86","1,200.03","1,204.04","1,193.29",-0.36%
313,2018-09-07,"1,200.14","1,197.19","1,207.36","1,195.59",0.28%
314,2018-09-06,"1,196.75","1,191.18","1,198.82","1,191.10",0.45%
315,2018-09-05,"1,191.35","1,201.29","1,202.31","1,189.55",-0.82%
316,2018-09-04,"1,201.15","1,200.59","1,204.59","1,196.11",0.01%
317,2018-09-03,"1,201.09","1,200.34","1,209.17","1,198.43",0.10%
318,2018-08-31,"1,199.88","1,206.32","1,208.18","1,196.32",-0.56%
319,2018-08-30,"1,206.66","1,201.28","1,207.73","1,200.90",0.45%
320,2018-08-29,"1,201.26","1,211.44","1,214.67","1,199.40",-0.83%
321,2018-08-28,"1,211.35","1,206.92","1,212.74","1,202.84",0.45%
322,2018-08-27,"1,205.96","1,185.32","1,208.87","1,183.32",1.74%
323,2018-08-24,"1,185.31","1,195.83","1,197.00","1,183.67",-0.85%
324,2018-08-23,"1,195.51","1,196.68","1,201.90","1,192.44",-0.05%
325,2018-08-22,"1,196.12","1,190.59","1,197.38","1,187.51",0.47%
326,2018-08-21,"1,190.53","1,183.71","1,191.21","1,182.63",0.49%
327,2018-08-20,"1,184.77","1,173.72","1,185.42","1,172.03",0.90%
328,2018-08-17,"1,174.16","1,175.73","1,182.59","1,160.56",-0.06%
329,2018-08-16,"1,174.88","1,194.50","1,195.22","1,173.33",-1.60%
330,2018-08-15,"1,194.03","1,194.17","1,199.04","1,192.14",0.03%
331,2018-08-14,"1,193.64","1,211.26","1,214.23","1,191.75",-1.46%
332,2018-08-13,"1,211.30","1,212.56","1,217.48","1,205.85",-0.09%
333,2018-08-10,"1,212.35","1,213.89","1,217.65","1,210.72",-0.10%
334,2018-08-09,"1,213.61","1,210.70","1,216.27","1,206.29",0.21%
335,2018-08-08,"1,211.02","1,207.67","1,216.54","1,207.67",0.34%
336,2018-08-07,"1,206.94","1,214.10","1,218.69","1,206.93",-0.53%
337,2018-08-06,"1,213.43","1,208.01","1,220.41","1,204.40",0.45%
338,2018-08-03,"1,207.96","1,215.25","1,221.42","1,207.20",-0.67%
339,2018-08-02,"1,216.06","1,224.00","1,225.37","1,215.77",-0.63%
340,2018-08-01,"1,223.83","1,221.73","1,228.74","1,214.82",0.17%
341,2018-07-31,"1,221.80","1,223.06","1,225.59","1,219.06",-0.13%
342,2018-07-30,"1,223.38","1,222.88","1,227.64","1,217.34",0.06%
343,2018-07-27,"1,222.67","1,231.31","1,235.57","1,222.17",-0.73%
344,2018-07-26,"1,231.61","1,224.31","1,234.64","1,223.10",0.58%
345,2018-07-25,"1,224.55","1,225.06","1,229.83","1,218.25",0.00%
346,2018-07-24,"1,224.54","1,231.28","1,235.49","1,222.08",-0.59%
347,2018-07-23,"1,231.77","1,223.48","1,232.68","1,215.84",0.73%
348,2018-07-20,"1,222.80","1,227.42","1,229.27","1,211.48",-0.36%
349,2018-07-19,"1,227.18","1,227.73","1,229.92","1,221.56",-0.03%
350,2018-07-18,"1,227.52","1,240.83","1,245.35","1,225.97",-1.07%
351,2018-07-17,"1,240.82","1,241.76","1,246.29","1,238.49",-0.06%
352,2018-07-16,"1,241.52","1,247.51","1,248.54","1,237.10",-0.45%
353,2018-07-13,"1,247.14","1,242.06","1,248.94","1,241.38",0.40%
354,2018-07-12,"1,242.16","1,255.81","1,257.27","1,241.29",-1.07%
355,2018-07-11,"1,255.65","1,257.69","1,260.70","1,247.23",-0.17%
356,2018-07-10,"1,257.77","1,255.12","1,266.27","1,255.12",0.22%
357,2018-07-09,"1,254.98","1,257.97","1,259.53","1,252.93",-0.22%
358,2018-07-06,"1,257.76","1,256.90","1,260.17","1,251.08",0.06%
359,2018-07-05,"1,256.95","1,252.42","1,261.85","1,252.16",0.32%
360,2018-07-04,"1,252.93","1,242.21","1,257.41","1,237.81",0.88%
361,2018-07-03,"1,241.97","1,253.50","1,254.61","1,239.59",-0.88%
362,2018-07-02,"1,253.00","1,247.74","1,256.38","1,246.51",0.38%
363,2018-06-29,"1,248.28","1,251.91","1,254.65","1,245.71",-0.30%
364,2018-06-28,"1,252.02","1,258.21","1,260.52","1,250.70",-0.55%
365,2018-06-27,"1,258.98","1,265.72","1,268.03","1,254.51",-0.55%
366,2018-06-26,"1,266.00","1,272.66","1,273.54","1,264.80",-0.26%
367,2018-06-25,"1,269.28","1,267.70","1,271.79","1,266.90",0.16%
368,2018-06-22,"1,267.20","1,268.58","1,270.49","1,261.22",-0.07%
369,2018-06-21,"1,268.10","1,274.75","1,276.64","1,267.80",-0.52%
370,2018-06-20,"1,274.77","1,278.40","1,284.46","1,270.39",-0.28%
371,2018-06-19,"1,278.31","1,279.16","1,282.02","1,277.08",-0.12%
372,2018-06-18,"1,279.84","1,302.15","1,303.92","1,275.85",-1.72%
373,2018-06-15,"1,302.22","1,299.85","1,309.69","1,297.34",0.19%
374,2018-06-14,"1,299.71","1,295.47","1,301.53","1,292.55",0.29%
375,2018-06-13,"1,295.97","1,300.09","1,300.88","1,293.00",-0.32%
376,2018-06-12,"1,300.14","1,299.17","1,302.57","1,294.13",0.11%
377,2018-06-11,"1,298.75","1,297.32","1,301.27","1,294.20",0.13%
378,2018-06-08,"1,297.12","1,296.41","1,303.48","1,295.08",0.01%
379,2018-06-07,"1,297.00","1,297.15","1,302.85","1,294.63",0.07%
380,2018-06-06,"1,296.13","1,292.34","1,300.94","1,289.79",0.32%
381,2018-06-05,"1,291.98","1,293.16","1,298.47","1,290.27",-0.09%
382,2018-06-04,"1,293.14","1,298.98","1,300.72","1,289.53",-0.40%
383,2018-06-01,"1,298.32","1,301.51","1,306.86","1,297.90",-0.24%
384,2018-05-31,"1,301.48","1,299.02","1,304.70","1,295.75",0.20%
385,2018-05-30,"1,298.86","1,298.68","1,307.14","1,294.30",0.06%
386,2018-05-29,"1,298.11","1,298.74","1,300.47","1,295.62",-0.27%
387,2018-05-28,"1,301.61","1,304.44","1,308.24","1,300.05",-0.25%
388,2018-05-25,"1,304.88","1,294.06","1,306.97","1,292.91",0.86%
389,2018-05-24,"1,293.75","1,291.50","1,298.59","1,288.61",0.19%
390,2018-05-23,"1,291.32","1,292.85","1,296.44","1,287.80",-0.11%
391,2018-05-22,"1,292.68","1,290.90","1,293.53","1,282.15",0.01%
392,2018-05-21,"1,292.50","1,291.35","1,295.26","1,286.81",0.12%
393,2018-05-18,"1,291.00","1,291.13","1,295.29","1,286.41",-0.00%
394,2018-05-17,"1,291.03","1,290.33","1,297.67","1,287.01",0.03%
395,2018-05-16,"1,290.64","1,313.09","1,315.24","1,288.71",-1.69%
396,2018-05-15,"1,312.82","1,318.56","1,322.76","1,312.82",-0.41%
397,2018-05-14,"1,318.22","1,321.57","1,326.49","1,317.94",-0.24%
398,2018-05-11,"1,321.39","1,312.12","1,323.14","1,310.89",0.66%
399,2018-05-10,"1,312.78","1,314.46","1,317.78","1,304.48",-0.13%
400,2018-05-09,"1,314.47","1,313.57","1,318.08","1,306.20",0.01%
401,2018-05-08,"1,314.30","1,315.03","1,319.22","1,310.29",-0.06%
402,2018-05-07,"1,315.05","1,312.30","1,315.61","1,308.41",0.23%
403,2018-05-04,"1,312.09","1,305.18","1,318.91","1,305.02",0.55%
404,2018-05-03,"1,304.85","1,304.38","1,313.80","1,303.94",0.07%
405,2018-05-02,"1,303.97","1,315.58","1,316.69","1,301.88",-0.87%
406,2018-05-01,"1,315.36","1,322.81","1,325.34","1,310.52",-0.56%
407,2018-04-30,"1,322.80","1,317.57","1,326.11","1,316.27",0.42%
408,2018-04-27,"1,317.28","1,322.39","1,326.96","1,315.45",-0.46%
409,2018-04-26,"1,323.33","1,330.12","1,332.40","1,318.90",-0.55%
410,2018-04-25,"1,330.68","1,324.71","1,333.04","1,322.60",0.43%
411,2018-04-24,"1,325.00","1,335.81","1,336.38","1,322.81",-0.76%
412,2018-04-23,"1,335.12","1,346.06","1,346.56","1,335.07",-0.78%
413,2018-04-20,"1,345.60","1,349.33","1,355.12","1,341.23",-0.28%
